No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
1323,60425,아니오,아니오,캐슬골드파크1단지,롯데캐슬골드파크1단지,개별난방,아니오,예,경산안전팀,2006-06-19,, 6 월,수성구 청수로 213 (황금동 365),766-1037,"1,059",16.0,사용,등록,대구광역시 수성구 청수로 213,35.839512626,128.629514523
1324,60426,아니오,아니오,캐슬골드파크2단지,롯데캐슬골드파크2단지,개별난방,아니오,예,경산안전팀,2006-06-19,, 6 월,수성구 청수로 235 (황금동 366),766-3026,242,5.0,사용,등록,대구광역시 수성구 청수로 235,35.841444827,128.633426579
1325,60427,아니오,아니오,캐슬골드파크3단지,롯데캐슬골드파크3단지,개별난방,아니오,예,경산안전팀,2006-06-19,, 6 월,수성구 청수로 257 (황금동 367),766-3026,502,10.0,사용,등록,대구광역시 수성구 청수로 257,35.841338331,128.634771161
1326,60428,아니오,아니오,캐슬골드파크4단지,롯데캐슬골드파크4단지,개별난방,아니오,예,경산안전팀,2006-05-04,, 5 월,수성구 청수로 261 (황금동 368),766-4032,"1,399",19.0,사용,등록,대구광역시 수성구 청수로 261,35.841835565,128.636533372
1327,60429,아니오,아니오,캐슬골드파크5단지,롯데캐슬골드파크5단지,개별난방,아니오,예,경산안전팀,2006-07-14,, 7 월,수성구 청수로 214 (황금동 369),766-5108,"1,054",17.0,사용,등록,대구광역시 수성구 청수로 214,35.839717451,128.633722054
1328,60501,아니오,아니오,광명맨션,중동광명,개별난방,아니오,예,중부안전팀,1986-12-01,2004.0,12 월,수성구 수성로 165 (중동 411-1),762-2123,233,2.0,사용,등록,대구광역시 수성구 수성로 165,35.840467008,128.611956973
1329,60502,아니오,아니오,서울중동아파트,중동서울,개별난방,아니오,예,중부안전팀,1990-04-11,2006.0, 4 월,수성구 신천동로 216 (중동 551-1),764-3087,180,5.0,사용,등록,대구광역시 수성구 신천동로 216,35.844626194,128.608337232
1330,60503,아니오,아니오,동아아파트,중동동아,기타,아니오,예,중부안전팀,1993-01-04,2005.0, 1 월,수성구 수성로37길 62 (중동 482),764-7648,29,1.0,사용,등록,대구광역시 수성구 수성로37길 62,,
1331,60504,아니오,아니오,중동다전빌라,중동다전빌라(다세대),개별난방,아니오,예,중부안전팀,1995-04-19,2004.0, 4 월,수성구 희망로22길 32 (중동 542-8),,18,1.0,사용,미등록,대구광역시 수성구 희망로22길 32,,
1332,60505,아니오,아니오,중동청아빌라,중동청아빌라,개별난방,아니오,예,중부안전팀,1998-04-07,2004.0, 4 월,수성구 청수로3길 61-3 (중동 498-8),,15,2.0,사용,미등록,대구광역시 수성구 청수로3길 61-3,,
1333,60506,아니오,아니오,중동서울아파트,중동상가(중동서울),개별난방,아니오,예,중부안전팀,1998-06-11,2004.0, 6 월,수성구 청수로1길 68 (중동 551-147),,,,사용,등록,대구광역시 수성구 청수로1길 68,35.844374396,128.609237376
1334,60507,아니오,아니오,중동연립주택,중동광명빌라(중동연립),개별난방,아니오,예,중부안전팀,1998-10-26,2004.0,10 월,수성구 청수로 30 (중동 411-3),764-8078,24,5.0,사용,등록,대구광역시 수성구 청수로 30,35.839695228,128.610902325
1335,60508,아니오,아니오,새한빌라,중동새한빌라,기타,아니오,예,중부안전팀,1999-09-13,2005.0, 9 월,수성구 신천동로 264 (중동 532-10),765-6978,36,2.0,사용,등록,대구광역시 수성구 신천동로 264,,
1336,60509,예,아니오,아크로파트,,개별난방,아니오,예,,,,,수성구 수성로35길 23 (중동 415-17),,12,1.0,사용,등록,대구광역시 수성구 수성로35길 23,35.841447822,128.610898586
1337,60510,아니오,아니오,아원수성천가지꿈,중동아원아파트(아원수성천가지꿈),개별난방,아니오,예,중부안전팀,2004-09-09,, 9 월,수성구 수성로39안길 13 (중동 347-1),,49,1.0,사용,등록,대구광역시 수성구 수성로39안길 13,35.844180019,128.61121609
1338,60511,예,아니오,코리아아파트,,개별난방,아니오,예,,,,,수성구 수성로 155 (중동 400-2),,18,1.0,사용,등록,대구광역시 수성구 수성로 155,35.83938464,128.611863604
1339,60601,아니오,아니오,새중동아파트,상동새중동,개별난방,아니오,예,중부안전팀,1990-10-24,2006.0,10 월,수성구 상화로 7 (상동 141),763-7878,140,4.0,사용,등록,대구광역시 수성구 상화로 7,35.835082621,128.608150031
1340,60602,아니오,아니오,청구중동아파트,상동청구중동,개별난방,아니오,예,중부안전팀,1990-10-29,2006.0,10 월,수성구 신천동로 150 (상동 178-1),,140,4.0,사용,등록,대구광역시 수성구 신천동로 150,35.838574735,128.607847733
1341,60603,아니오,아니오,정화빌라,상동정화빌라,개별난방,아니오,예,중부안전팀,1991-09-02,2006.0, 9 월,수성구 청수로4길 64 (상동 171),761-5020,12,2.0,사용,등록,대구광역시 수성구 청수로4길 64,35.83804742,128.609027783
1342,60604,아니오,아니오,상동청구타운,상동청구,개별난방,아니오,예,중부안전팀,1994-11-14,2006.0,11 월,수성구 수성로19길 41 (상동 247),768-9240,75,1.0,사용,등록,대구광역시 수성구 수성로19길 41,35.833601192,128.609095254
1343,60605,아니오,아니오,수성공영빌리지,수성공영빌리지,개별난방,아니오,예,중부안전팀,1995-11-30,2004.0,11 월,수성구 수성로19길 17 (상동 293-2),764-4374,,,사용,등록,대구광역시 수성구 수성로19길 17,35.833667928,128.610485124
1344,60606,아니오,아니오,청구하이츠빌,상동청구하이츠,기타,아니오,예,중부안전팀,1997-11-19,2006.0,11 월,수성구 상화로5길 57 (상동 159-2),764-4422,22,1.0,사용,등록,대구광역시 수성구 상화로5길 57,,
1345,60607,아니오,아니오,정화우방팔레스,정화우방팔레스,개별난방,아니오,예,중부안전팀,2003-01-10,2006.0, 1 월,수성구 수성로 135 (상동 72),762-3560,488,5.0,사용,등록,대구광역시 수성구 수성로 135,35.83837138,128.611263785
1346,60608,예,아니오,상동아파트,,개별난방,아니오,예,,,,,수성구 상동 594-3,,,,사용,미등록,대구광역시 수성구 상동 594-3,,
1347,60609,아니오,아니오,리버아크로파트,리버아크로파트아파트,개별난방,아니오,예,중부안전팀,2004-03-18,, 3 월,수성구 신천동로 90 (상동 206-17),766-2183,,,사용,등록,대구광역시 수성구 신천동로 90,35.833122627,128.607576608
1348,60702,아니오,아니오,대자연1차아파트,파동우방대자연1차,개별난방,아니오,예,중부안전팀,1987-06-27,2004.0, 6 월,수성구 파동로 120 (파동 153),762-0693,408,8.0,사용,등록,대구광역시 수성구 파동로 120,35.815294854,128.615715122
1349,60703,아니오,아니오,2차대자연아파트,파동우방대자연2차,개별난방,아니오,예,중부안전팀,1988-06-15,2005.0, 6 월,수성구 파동로 84 (파동 240),762-6440,280,5.0,사용,등록,대구광역시 수성구 파동로 84,35.812656354,128.618377987
1350,60704,아니오,아니오,송원맨션,파동보성송원,개별난방,아니오,예,중부안전팀,1989-10-04,2005.0,10 월,수성구 파동로 223 (파동 581-28),765-7288,234,3.0,사용,등록,대구광역시 수성구 파동로 223,35.822874788,128.610659158
1351,60705,아니오,아니오,한국아파트,파동한국,개별난방,아니오,예,중부안전팀,1990-09-26,2006.0, 9 월,수성구 파동로 98 (파동 206-2),,48,2.0,사용,등록,대구광역시 수성구 파동로 98,35.813043433,128.617604939
1352,60706,아니오,아니오,두성빌라,파동두성빌라,개별난방,아니오,예,중부안전팀,1992-07-29,2004.0, 7 월,수성구 파동로26길 12-1 (파동 118-303),,16,2.0,사용,등록,대구광역시 수성구 파동로26길 12-1,35.817657251,128.616288096
1353,60707,아니오,예,,파동대영빌라,개별난방,아니오,예,중부안전팀,1988-12-30,2005.0,12 월,수성구 파동로 43-6 (파동 540-6),,21,4.0,사용,,대구광역시 수성구 파동로 43-6,35.820482632,128.615805191
1354,60708,아니오,아니오,파동남광타운,파동남광,개별난방,아니오,예,중부안전팀,1996-02-07,2005.0, 2 월,수성구 파동로22길 3 (파동 193-1),767-1383,80,1.0,사용,등록,대구광역시 수성구 파동로22길 3,35.813781488,128.617111968
1355,60709,아니오,아니오,파동청구하이츠,파동청구하이츠,개별난방,아니오,예,중부안전팀,1997-10-21,2006.0,10 월,수성구 파동로12길 40 (파동 296),767-7107,134,2.0,사용,등록,대구광역시 수성구 파동로12길 40,35.809602546,128.622418095
1356,60710,아니오,아니오,경북아파트,파동경북,개별난방,아니오,예,중부안전팀,2001-07-24,2004.0, 7 월,수성구 파동로 117 (파동 165),,48,2.0,사용,등록,대구광역시 수성구 파동로 117,35.813674839,128.615598304
1357,60711,예,아니오,경남리버파크,,개별난방,아니오,예,,,,,수성구 파동로 83 (파동 519-6),,,,사용,등록,대구광역시 수성구 파동로 83,35.811386261,128.617754996
1358,60712,예,아니오,청림리더스,,개별난방,아니오,예,,,,,수성구 파동로 235 (파동 36-22),,18,1.0,사용,등록,대구광역시 수성구 파동로 235,35.823566377,128.610555497
1359,60713,아니오,아니오,수성맨션아파트,수성맨션,개별난방,아니오,예,중부안전팀,2003-08-20,2006.0, 8 월,수성구 파동로46길 32 (파동 70-3),764-8861,80,3.0,사용,등록,대구광역시 수성구 파동로46길 32,35.821835535,128.61344745
1360,60714,아니오,아니오,실리안,파동실리안아파트,개별난방,아니오,예,중부안전팀,2003-11-04,2006.0,11 월,수성구 파동로 209 (파동 24-9),764-8299,155,3.0,사용,등록,대구광역시 수성구 파동로 209,35.821386297,128.611504643
1361,60715,아니오,아니오,화성파크뷰,파동화성파크뷰아파트,개별난방,아니오,예,중부안전팀,2004-10-26,,10 월,수성구 파동로 19 (파동 486-1),215-4326,228,4.0,사용,등록,대구광역시 수성구 파동로 19,35.806443702,128.621793723
1362,60716,아니오,아니오,태왕리더스파동,파동태왕리더스아파트,개별난방,아니오,예,중부안전팀,2005-10-07,,10 월,수성구 파동로 105 (파동 197-1),762-1005,117,1.0,사용,등록,대구광역시 수성구 파동로 105,35.812760473,128.616434342
1363,60802,아니오,아니오,두산진보빌라,두산진보빌라,개별난방,아니오,예,중부안전팀,1998-12-16,2004.0,12 월,수성구 청수로24길 71 (두산동 1003),,16,2.0,사용,미등록,대구광역시 수성구 청수로24길 71,35.83656053,128.62194701
1364,60805,예,아니오,두산동하나로아울렛,,개별난방,아니오,예,,,,,수성구 두산동 151,,,1.0,사용,미등록,대구광역시 수성구 두산동 151,,
1365,60806,예,아니오,두산아름아파트,,개별난방,아니오,예,,,,,수성구 용학로 137 (두산동 745-13),,,,사용,등록,대구광역시 수성구 용학로 137,35.823892422,128.624438822
1366,60901,아니오,아니오,목련아파트,지산목련,개별난방,아니오,예,경산안전팀,1986-09-26,2004.0, 9 월,수성구 용학로42길 13 (지산동 1200),783-4189,770,12.0,사용,등록,대구광역시 수성구 용학로42길 13,35.820510387,128.631725405
1367,60903,아니오,아니오,낙원아파트,지산낙원아파트,개별난방,아니오,예,경산안전팀,1987-08-07,2004.0, 8 월,수성구 용학로36길 17 (지산동 1190-2),783-0131,145,3.0,사용,등록,대구광역시 수성구 용학로36길 17,35.820342279,128.6285233
1368,60904,아니오,아니오,녹원아파트,지산화성녹원,열병합(Co-gen),아니오,예,경산안전팀,1989-05-03,2005.0, 5 월,수성구 무학로 189 (지산동 761),764-8341,446,7.0,사용,등록,대구광역시 수성구 무학로 189,35.831185336,128.629601451
1369,60905,아니오,아니오,지산시영1(89),89지산시영,개별난방,아니오,예,경산안전팀,1989-10-25,2005.0,10 월,수성구 지산로3길 33 (지산동 1234),781-5010,700,12.0,사용,미등록,대구광역시 수성구 지산로3길 33,35.823360465,128.629510934
1370,60907,아니오,아니오,청구호반맨션,지산청구호반맨션,개별난방,아니오,예,경산안전팀,1990-07-13,2006.0, 7 월,수성구 용학로46길 40 (지산동 1208),782-9674,280,4.0,사용,등록,대구광역시 수성구 용학로46길 40,35.818733087,128.633814288
1371,60908,아니오,아니오,HOUSE101,지산연립(하우스101),개별난방,아니오,예,경산안전팀,1991-01-16,2006.0, 1 월,수성구 용학로44길 50-10 (지산동 1206-11),781-8196,,,사용,미등록,대구광역시 수성구 용학로44길 50-10,35.819244398,128.634265275
1372,60909,아니오,아니오,지산우방타운,지산우방,개별난방,아니오,예,경산안전팀,1991-05-18,2006.0, 5 월,수성구 지산로 32 (지산동 1271),784-0417,460,5.0,사용,등록,대구광역시 수성구 지산로 32,35.823820013,128.632940536
1373,60910,아니오,아니오,지산현대맨션,지산현대,개별난방,아니오,예,경산안전팀,1991-06-14,2006.0, 6 월,수성구 지범로22길 20 (지산동 1272-3),784-6990,387,4.0,사용,등록,대구광역시 수성구 지범로22길 20,35.820921641,128.634175469
1374,60911,아니오,아니오,지산영남맨션,지산영남,개별난방,아니오,예,경산안전팀,1991-07-06,2006.0, 7 월,수성구 지산로 31 (지산동 1257-1),782-3653,446,6.0,사용,등록,대구광역시 수성구 지산로 31,35.824855214,128.631737882
1375,60912,아니오,아니오,화성맨션,지산화성맨션,개별난방,아니오,예,경산안전팀,1991-06-25,2006.0, 6 월,수성구 용학로35길 62 (지산동 1257),781-5626,436,6.0,사용,등록,대구광역시 수성구 용학로35길 62,35.825205531,128.630286632
1376,60913,아니오,아니오,지산보성맨션,지산보성,개별난방,아니오,예,경산안전팀,1991-07-18,2006.0, 7 월,수성구 지범로21길 3 (지산동 1270-1),783-2801,180,2.0,사용,등록,대구광역시 수성구 지범로21길 3,35.823977265,128.635717588
1377,60914,아니오,아니오,청산맨션,지산청산,개별난방,아니오,예,경산안전팀,1991-08-09,2006.0, 8 월,수성구 지범로21길 15 (지산동 1269-1),783-8675,468,5.0,사용,등록,대구광역시 수성구 지범로21길 15,35.825510861,128.635301174
1378,60915,아니오,아니오,지산청구,지산청구,개별난방,아니오,예,경산안전팀,1991-08-06,2006.0, 8 월,수성구 지산로 48 (지산동 1270),782-6389,455,4.0,사용,등록,대구광역시 수성구 지산로 48,35.825275023,128.634227043
1379,60916,아니오,아니오,동서아파트,지산동서,개별난방,아니오,예,경산안전팀,1991-08-06,2006.0, 8 월,수성구 지산로 56 (지산동 1269),782-8381,465,5.0,사용,등록,대구광역시 수성구 지산로 56,35.825867958,128.63441016
1380,60917,아니오,아니오,지산에덴아파트,지산에덴,개별난방,아니오,예,경산안전팀,1991-09-11,2006.0, 9 월,수성구 용학로 223 (지산동 1272-2),783-0132,420,4.0,사용,등록,대구광역시 수성구 용학로 223,35.82114159,128.633477328
1381,60918,아니오,아니오,지산타운,지산시영3단지,개별난방,아니오,예,경산안전팀,1991-10-04,2006.0,10 월,수성구 용학로 303 (지산동 1288),783-8362,630,3.0,사용,등록,대구광역시 수성구 용학로 303,35.823311928,128.640837282
1382,60919,아니오,아니오,지산한라타운,지산한라,개별난방,아니오,예,경산안전팀,1991-09-18,2006.0, 9 월,수성구 지범로22길 9 (지산동 1275),781-5060,555,4.0,사용,등록,대구광역시 수성구 지범로22길 9,35.822094966,128.637513395
1383,60920,아니오,아니오,지산협화맨션,지산협화,개별난방,아니오,예,경산안전팀,1991-11-07,2006.0,11 월,수성구 지범로22길 23 (지산동 1273),784-1518,552,5.0,사용,등록,대구광역시 수성구 지범로22길 23,35.820798267,128.635680246
1384,60921,아니오,아니오,지산리더스,지산시영2단지,개별난방,아니오,예,경산안전팀,1991-11-08,2006.0,11 월,수성구 지산로 5 (지산동 1234-1),783-8361,694,4.0,사용,등록,대구광역시 수성구 지산로 5,35.821772276,128.631124112
1385,60922,예,아니오,지산서한이다음아파트,,개별난방,아니오,예,,,,,수성구 용학로 313 (지산동 1297-3),783-8363,488,3.0,사용,등록,대구광역시 수성구 용학로 313,35.823568634,128.641234358
1386,60923,예,아니오,지산5단지아파트,,개별난방,아니오,예,,,,,수성구 용학로 325 (지산동 1297),783-8364,"1,076",5.0,사용,등록,대구광역시 수성구 용학로 325,35.824078384,128.642454309
1387,60924,아니오,아니오,반호프빌라,지산반호프3차(대영),개별난방,아니오,예,경산안전팀,1992-01-10,2004.0, 1 월,수성구 용학로40길 33 (지산동 1197-4),781-2696,,,사용,등록,대구광역시 수성구 용학로40길 33,35.819480374,128.630515267
1388,60925,아니오,아니오,거송빌라,지산거송빌라,개별난방,아니오,예,경산안전팀,1992-06-23,2004.0, 6 월,수성구 용학로50길 12 (지산동 1211-3),,15,2.0,사용,등록,대구광역시 수성구 용학로50길 12,35.819861422,128.63581696
1389,60926,아니오,아니오,은초빌라,지산은초빌라,개별난방,아니오,아니오,경산안전팀,1992-07-03,2004.0, 7 월,수성구 범안로3길 77-17 (지산동 1213-1),781-2684,14,2.0,사용,등록,대구광역시 수성구 범안로3길 77-17,35.819190859,128.636751092
1390,60927,아니오,아니오,반호프V,지산반호프5차빌라,개별난방,아니오,예,경산안전팀,1993-04-20,2005.0, 4 월,수성구 용학로40길 11 (지산동 1195-3),,,,사용,등록,대구광역시 수성구 용학로40길 11,35.820693261,128.630029206
1391,60928,아니오,아니오,한일빌라,지산한일빌라,개별난방,아니오,예,경산안전팀,1993-04-13,2005.0, 4 월,수성구 용학로34길 12 (지산동 1186-10),,,,사용,등록,대구광역시 수성구 용학로34길 12,35.821786278,128.626810315
1392,60929,아니오,아니오,보우빌라,지산보우빌라,개별난방,아니오,아니오,경산안전팀,1993-09-07,, 9 월,수성구 용학로44길 50-7 (지산동 1207-3),,,,사용,등록,대구광역시 수성구 용학로44길 50-7,35.81923812,128.63457963
1393,60930,예,아니오,한원빌라,,개별난방,아니오,예,,,,,수성구 용학로25안길 15-8 (지산동 1181-14),,12,1.0,사용,등록,대구광역시 수성구 용학로25안길 15-8,35.824257694,128.626317479
1394,60931,아니오,아니오,부영빌라,지산부영빌라,개별난방,아니오,아니오,경산안전팀,1993-11-17,,11 월,수성구 용학로48길 59 (지산동 1209-6),784-0228,12,2.0,사용,등록,대구광역시 수성구 용학로48길 59,35.817572714,128.634623956
1395,60932,아니오,아니오,정안빌라,지산정안빌라,개별난방,아니오,아니오,경산안전팀,1993-12-09,,12 월,수성구 용학로46길 51 (지산동 1207-5),,,,사용,등록,대구광역시 수성구 용학로46길 51,35.818846233,128.63432435
1396,60933,아니오,아니오,지산해성빌라3차,지산해성빌라,개별난방,아니오,아니오,경산안전팀,1993-12-17,,12 월,수성구 용학로30길 42 (지산동 1189),,32,4.0,사용,등록,대구광역시 수성구 용학로30길 42,35.821914517,128.627390665
1397,60934,아니오,아니오,수성호반빌라,지산호반빌라,개별난방,아니오,아니오,경산안전팀,1994-03-24,, 3 월,수성구 용학로30길 26 (지산동 1185-2),783-4869,8,1.0,사용,등록,대구광역시 수성구 용학로30길 26,35.822223549,128.626562531
1398,60935,아니오,아니오,지산동다세대주택,지산제림원빌라,개별난방,아니오,아니오,경산안전팀,1994-04-22,2006.0, 4 월,수성구 용학로44길 50 (지산동 1206-14),,16,2.0,사용,등록,대구광역시 수성구 용학로44길 50,35.819608177,128.634404835
1399,60936,아니오,아니오,동서무학아파트,지산무학(동서2차),개별난방,아니오,예,경산안전팀,1994-09-30,2006.0, 9 월,수성구 지산로14길 83 (지산동 359-1),781-5246,,,사용,등록,대구광역시 수성구 지산로14길 83,35.826629007,128.638204945
1400,60937,아니오,아니오,대왕빌라트,지산대왕빌라,개별난방,아니오,아니오,경산안전팀,1995-05-29,2004.0, 5 월,수성구 용학로48길 33 (지산동 1210-3),,,,사용,등록,대구광역시 수성구 용학로48길 33,35.818819743,128.635064625
1401,60938,아니오,아니오,동산빌라트,지산동산빌라,개별난방,아니오,예,경산안전팀,1995-07-01,2004.0, 7 월,수성구 용학로44길 29 (지산동 1204-14),,,,사용,등록,대구광역시 수성구 용학로44길 29,35.820328417,128.633664617
1402,60939,아니오,아니오,동산빌라트,동산빌라2차,개별난방,아니오,아니오,경산안전팀,1995-12-05,,12 월,수성구 용학로36길 12 (지산동 1189-5),,,,사용,등록,대구광역시 수성구 용학로36길 12,35.821379595,128.628394829
1403,60940,아니오,아니오,우방빌라트,지산우방빌라트,개별난방,아니오,예,경산안전팀,1996-07-09,2005.0, 7 월,수성구 지산로14길 70 (지산동 563-3),781-8390,18,1.0,사용,등록,대구광역시 수성구 지산로14길 70,35.826085972,128.637491957
1404,60941,아니오,아니오,우일하이츠,지산우일빌라,개별난방,아니오,예,경산안전팀,1997-06-21,2006.0, 6 월,수성구 지산로14길 37 (지산동 580-1),,15,1.0,사용,등록,대구광역시 수성구 지산로14길 37,35.826886732,128.636117917
1405,60942,아니오,아니오,두원상가아파트,지산두원주상복합,개별난방,아니오,예,경산안전팀,1997-10-17,2006.0,10 월,수성구 동대구로12안길 10 (지산동 994),,,,사용,등록,대구광역시 수성구 동대구로12안길 10,35.835807348,128.625233156
1406,60943,아니오,아니오,목련모자원,지산목련모자원,개별난방,아니오,예,경산안전팀,1997-10-20,2006.0,10 월,수성구 지산로3길 111 (지산동 1181),763-0106,,,사용,미등록,대구광역시 수성구 지산로3길 111,35.824826924,128.626719001
1407,60944,아니오,아니오,지산대우로얄하이츠,지산대우로얄하이츠,개별난방,아니오,예,경산안전팀,1999-10-16,2005.0,10 월,수성구 용학로36길 20 (지산동 1190),783-6007,128,3.0,사용,등록,대구광역시 수성구 용학로36길 20,35.821271238,128.627444424
1408,60945,예,아니오,위너스타운,,개별난방,아니오,예,,,,,수성구 지산로11길 20 (지산동 651-2),,,,사용,등록,대구광역시 수성구 지산로11길 20,35.826524264,128.631637346
1409,60946,예,아니오,지산파크뷰,,개별난방,아니오,예,,,,,수성구 지산로13길 16 (지산동 654-9),,,,사용,등록,대구광역시 수성구 지산로13길 16,35.827296816,128.631954323
1410,60947,예,아니오,사랑누리아파트,,개별난방,아니오,예,,,,,수성구 지범로27길 25 (지산동 529),,16,1.0,사용,등록,대구광역시 수성구 지범로27길 25,35.825312803,128.638277319
1411,60948,아니오,아니오,지산화성파크드림,지산화성파크드림,개별난방,아니오,예,경산안전팀,2006-03-09,, 3 월,수성구 지범로17길 85 (지산동 1140-3),781-4756,142,2.0,사용,등록,대구광역시 수성구 지범로17길 85,35.827535323,128.628171896
1412,60990,예,아니오,한라자연맨션,,개별난방,아니오,예,,,,,수성구 용학로42길 46 (지산동 1196-2),783-3621,50,1.0,사용,등록,대구광역시 수성구 용학로42길 46,35.820318977,128.630531106
1413,60991,아니오,아니오,한라자연맨션,지산한라청산,개별난방,아니오,예,경산안전팀,1989-12-22,2005.0,12 월,수성구 용학로46길 32 (지산동 1203-2),784-9567,55,2.0,사용,등록,대구광역시 수성구 용학로46길 32,35.819390387,128.633474227
1414,61001,아니오,아니오,범물하이츠,범물근로자복지1단지(하이츠),개별난방,아니오,예,경산안전팀,1992-04-06,2004.0, 4 월,수성구 용학로 336 (범물동 1261),781-6478,"1,000",6.0,사용,등록,대구광역시 수성구 용학로 336,35.824883374,128.64405542
1415,61002,아니오,아니오,범물영남보성아파트,범물영남(101-106동),중앙난방(가스),아니오,예,경산안전팀,1992-07-29,2004.0, 7 월,수성구 용학로 316 (범물동 1269),781-5888,442,5.0,사용,등록,대구광역시 수성구 용학로 316,35.822392013,128.642439062
1416,61003,아니오,아니오,범물영남보성아파트,범물보성(201-206동),중앙난방(가스),아니오,예,경산안전팀,1992-07-20,2004.0, 7 월,수성구 용학로 316 (범물동 1269),783-8196,443,5.0,사용,등록,대구광역시 수성구 용학로 316,35.822392013,128.642439062
1417,61004,아니오,아니오,범물보성타운,범물보성조합,개별난방,아니오,예,경산안전팀,1992-08-11,2004.0, 8 월,수성구 지범로39길 56 (범물동 1279),781-3805,285,3.0,사용,등록,대구광역시 수성구 지범로39길 56,35.821253988,128.643631138
1418,61005,아니오,아니오,범물용지아파트,범물용지2단지,개별난방,아니오,예,경산안전팀,1992-06-25,2004.0, 6 월,수성구 범안로 79 (범물동 1283),781-1952,990,5.0,사용,등록,대구광역시 수성구 범안로 79,35.819812742,128.646545587
1419,61006,아니오,아니오,범물용지아파트,범물용지3단지,개별난방,아니오,예,경산안전팀,1992-06-29,2004.0, 6 월,수성구 범안로 77 (범물동 1285),781-1952,"1,150",7.0,사용,등록,대구광역시 수성구 범안로 77,35.819023263,128.645641736
1420,61007,아니오,아니오,범물용지아파트,범물용지4단지,개별난방,아니오,예,경산안전팀,1992-06-25,2004.0, 6 월,수성구 범안로 81 (범물동 1287),781-1952,506,3.0,사용,등록,대구광역시 수성구 범안로 81,35.819221595,128.646740433
1421,61008,아니오,아니오,범물청구아파트,범물청구,개별난방,아니오,예,경산안전팀,1992-09-15,2004.0, 9 월,수성구 지범로39길 12 (범물동 1281),783-1955,594,6.0,사용,등록,대구광역시 수성구 지범로39길 12,35.820565396,128.643211285
1422,61009,아니오,아니오,신화에덴아파트,범물에덴(201-202동),개별난방,아니오,예,경산안전팀,1992-08-12,2004.0, 8 월,수성구 지범로40길 6 (범물동 1332),783-5633,262,2.0,사용,등록,대구광역시 수성구 지범로40길 6,35.818533745,128.64008677
1423,61010,아니오,아니오,신화에덴아파트,범물신화(101-102동),개별난방,아니오,예,경산안전팀,1992-09-07,2004.0, 9 월,수성구 지범로40길 6 (범물동 1332),781-3334,260,2.0,사용,등록,대구광역시 수성구 지범로40길 6,35.818533745,128.64008677
1424,61018,아니오,아니오,범물삼주타운,범물삼주,개별난방,아니오,예,경산안전팀,1992-12-29,2004.0,12 월,수성구 범안로8길 35 (범물동 1382),782-9977,430,3.0,사용,등록,대구광역시 수성구 범안로8길 35,35.815184004,128.641780225
1425,61019,아니오,아니오,범물두성타운아파트,범물두성,개별난방,아니오,예,경산안전팀,1995-01-06,2004.0, 1 월,수성구 지범로 300 (범물동 887),783-6370,,,사용,등록,대구광역시 수성구 지범로 300,35.814755429,128.649081274
1426,61020,아니오,아니오,송정타운,범물보성송정아파트,개별난방,아니오,예,경산안전팀,1995-08-08,2004.0, 8 월,수성구 지범로46길 43 (범물동 697-1),784-9058,498,5.0,사용,등록,대구광역시 수성구 지범로46길 43,35.813987022,128.642935165
1427,61021,아니오,아니오,현대청림아파트,범물청림,개별난방,아니오,예,경산안전팀,1999-06-10,2005.0, 6 월,수성구 지범로54길 15 (범물동 630),783-6370,350,4.0,사용,등록,대구광역시 수성구 지범로54길 15,35.814488209,128.646327084
1428,61022,아니오,아니오,범물우방미진아파트,범물미진우방하이츠,개별난방,아니오,예,경산안전팀,1999-12-16,2005.0,12 월,수성구 지범로 290 (범물동 670),781-2966,661,9.0,사용,등록,대구광역시 수성구 지범로 290,35.814539351,128.647407997
1429,61090,아니오,아니오,서한화성아파트,범물서한화성,개별난방,아니오,예,경산안전팀,1992-07-30,2004.0, 7 월,수성구 지범로40길 11 (범물동 1328),783-4622,612,6.0,사용,등록,대구광역시 수성구 지범로40길 11,35.818999226,128.641298722
1430,61091,예,아니오,범물창신태성한라맨션,,개별난방,아니오,예,,,,,수성구 용학로 272 (범물동 1336),783-9639,804,6.0,사용,등록,대구광역시 수성구 용학로 272,35.820173841,128.63753008
1431,61092,예,아니오,범물청아타운,,개별난방,아니오,예,,,,,수성구 범안로 40 (범물동 1372),783-7298,680,8.0,사용,등록,대구광역시 수성구 범안로 40,35.817286106,128.64228758
1432,61401,예,아니오,하나타운,,개별난방,아니오,예,,,,,수성구 고산로 123 (매호동 1331),793-6188,"1,200",8.0,사용,등록,대구광역시 수성구 고산로 123,35.841896303,128.704601384
1433,61402,아니오,아니오,시지두레타운,시지2단지두레타운,개별난방,아니오,예,경산안전팀,1995-05-23,2004.0, 5 월,수성구 천을로 131 (매호동 1324),793-8508,780,4.0,사용,등록,대구광역시 수성구 천을로 131,35.843998066,128.705375383
1434,61403,아니오,아니오,누리타운,시지3단지누리타운,개별난방,아니오,예,경산안전팀,1995-05-23,2004.0, 5 월,수성구 달구벌대로637길 21 (매호동 1330),793-7890,600,4.0,사용,등록,대구광역시 수성구 달구벌대로637길 21,35.841894653,128.706014523
