No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
1924,200234,아니오,예,,코리아빌라트,개별난방,아니오,예,경산안전팀,1997-10-01,,10 월,경산시 원효로34길 18 (사동 572-11),,,,사용,,경상북도 경산시 원효로34길 18,35.81876188,128.7541956
1925,200235,아니오,예,,화원선우빌라,개별난방,아니오,예,서부안전팀,2000-05-17,, 5 월,달성군 화원읍 비슬로530길 25-3 (본리리 21),,,,사용,,대구광역시 달성군 화원읍 비슬로530길 25-3,35.80500428,128.506344
1926,200236,아니오,예,,황금채호빌라,개별난방,아니오,예,중부안전팀,1997-08-22,, 8 월,수성구 청솔로6길 26 (황금동 735-13),,,,사용,,대구광역시 수성구 청솔로6길 26,35.8484123,128.6219153
1927,200238,아니오,예,,만촌중앙빌라,개별난방,아니오,예,경산안전팀,1996-02-16,, 2 월,수성구 만촌동 1032-050,,,,사용,,대구광역시 수성구 만촌동 1032-050,35.86008691,128.6441852
1928,200239,아니오,아니오,다사한일유앤아이,한일유앤아이(매곡),개별난방,아니오,예,서부안전팀,2008-06-27,, 6 월,달성군 다사읍 매곡로4길 9 (매곡리 622),588-8990,678,6,사용,등록,대구광역시 달성군 다사읍 매곡로4길 9,35.86355467,128.4543655
1929,200240,아니오,아니오,중리롯데캐슬,중리롯데캐슬,지역난방,아니오,예,서부안전팀,2008-10-10,,10 월,서구 국채보상로34길 12 (중리동 26-1),522-0548,"1,968",21,사용,등록,대구광역시 서구 국채보상로34길 12,35.86631805,128.5494427
1930,200241,아니오,아니오,수성3가롯데캐슬아파트,수성2차롯데캐슬,열병합(Co-gen),아니오,예,중부안전팀,2008-10-30,,10 월,수성구 명덕로 455 (수성동3가 57),745-0102,802,8,사용,등록,대구광역시 수성구 명덕로 455,35.85476036,128.6193872
1931,200242,아니오,아니오,수성코오롱하늘채,수성코오롱하늘채,개별난방,아니오,예,중부안전팀,2008-11-20,,11 월,수성구 들안로 300 (수성동3가 289),746-1026,439,6,사용,등록,대구광역시 수성구 들안로 300,35.85517434,128.617495
1932,200243,아니오,아니오,동인아파트,동인아파트,개별난방,아니오,예,중부안전팀,2008-01-08,, 1 월,중구 국채보상로151길 55 (동인동3가 228),427-9190,272,5,사용,등록,대구광역시 중구 국채보상로151길 55,35.87090506,128.6115991
1933,200244,아니오,아니오,다사e-편한세상,다사e-편한세상,개별난방,아니오,예,서부안전팀,2008-10-09,,10 월,달성군 다사읍 다사역로 60 (매곡리 473),584-8741,785,4,사용,등록,대구광역시 달성군 다사읍 다사역로 60,35.868267,128.4573568
1934,200245,아니오,아니오,대실역청아람1단지,죽곡청아람1단지,CES(집단에너지),아니오,예,서부안전팀,2008-08-19,, 8 월,달성군 다사읍 대실역북로 38 (매곡리 1537),585-0253,769,7,사용,등록,대구광역시 달성군 다사읍 대실역북로 38,35.86012685,128.4697073
1935,200246,아니오,아니오,성당두산위브,성당두산위브,개별난방,아니오,예,서부안전팀,2008-09-12,, 9 월,달서구 당산로 82 (성당동 840),657-9300,690,6,사용,등록,대구광역시 달서구 당산로 82,35.84398714,128.5455169
1936,200247,아니오,아니오,범어쌍용예가,쌍용스윗닷홈범어예가,열병합(Co-gen),아니오,예,중부안전팀,2009-01-23,, 1 월,수성구 명덕로 477 (범어동 808),741-1704,400,4,사용,등록,대구광역시 수성구 명덕로 477,35.85444562,128.6227441
1937,200248,아니오,아니오,죽곡하우젠트아너스빌,죽곡하우젠트아너스빌,CES(집단에너지),아니오,예,서부안전팀,2007-12-07,,12 월,달성군 다사읍 왕선로 26 (매곡리 1543),586-5686,605,6,사용,등록,대구광역시 달성군 다사읍 왕선로 26,35.86047014,128.4643908
1938,200249,아니오,아니오,신매역우방유쉘,시지우방팔레스아파트,개별난방,아니오,예,경산안전팀,2007-11-08,,11 월,수성구 천을로23길 21 (매호동 775),795-5005,121,1,사용,등록,대구광역시 수성구 천을로23길 21,35.84589696,128.704483
1939,200250,아니오,아니오,죽곡휴먼시아1단지,죽곡휴먼시아1단지,CES(집단에너지),아니오,예,서부안전팀,2008-04-29,, 4 월,달성군 다사읍 대실역북로1길 6 (매곡리 1539),,594,7,사용,등록,대구광역시 달성군 다사읍 대실역북로1길 6,35.85848199,128.4666513
1940,200251,아니오,아니오,수성동일하이빌레이크시티아파트,상동동일하이빌,개별난방,아니오,예,중부안전팀,2008-12-05,,12 월,수성구 수성로 71 (상동 555),761-5568,"1,411",16,사용,등록,대구광역시 수성구 수성로 71,35.83239155,128.6108566
1941,200252,아니오,아니오,두산위브더제니스,수성두산위브더제니스,열병합(Co-gen),아니오,예,경산안전팀,2009-11-26,,11 월,수성구 달구벌대로 2435 (범어동 179),759-6227,"1,494",9,사용,등록,대구광역시 수성구 달구벌대로 2435,35.85933976,128.629096
1942,200253,아니오,아니오,남산휴먼시아1단지아파트,남산휴먼시아1단지,개별난방,아니오,예,중부안전팀,2008-10-06,,10 월,중구 달구벌대로 1960 (남산동 2990),254-8600,499,5,사용,등록,대구광역시 중구 달구벌대로 1960,35.86272206,128.5783324
1943,200254,아니오,아니오,임페리얼빌라,임페리얼빌라,개별난방,아니오,예,경산안전팀,2007-11-29,,11 월,수성구 용학로28길 48 (지산동 1225-18),,9,1,사용,등록,대구광역시 수성구 용학로28길 48,35.82050293,128.6272943
1944,200255,아니오,아니오,큰고개웰그린,신암웰그린,개별난방,아니오,예,중부안전팀,2008-03-20,, 3 월,동구 아양로 124 (신암동 250-1),053-952-5140,114,1,사용,등록,대구광역시 동구 아양로 124,35.88458579,128.627443
1945,200256,아니오,아니오,달서유림노르웨이숲아파트,달서유림노르웨이숲,개별난방,아니오,예,서부안전팀,2008-09-29,, 9 월,달서구 와룡로 67 (본리동 401-1),522-1473,172,2,사용,등록,대구광역시 달서구 와룡로 67,35.83880635,128.536169
1946,200257,아니오,아니오,유림노르웨이아침,인피니티유림노르웨이아침,개별난방,아니오,예,서부안전팀,2008-06-16,, 6 월,달서구 구마로 97 (본리동 352-4),521-1472,178,2,사용,등록,대구광역시 달서구 구마로 97,35.83781665,128.5383687
1947,200258,아니오,아니오,동아연립주택,동아연립주택,기타,아니오,예,서부안전팀,2008-01-14,, 1 월,달서구 달구벌대로305길 17 (용산동 208-1),,46,5,사용,미등록,대구광역시 달서구 달구벌대로305길 17,35.85049239,128.5329795
1948,200259,아니오,아니오,월성월드메르디앙,월배월드메르디앙,지역난방,아니오,예,서부안전팀,2009-06-08,, 6 월,달서구 조암로6길 19 (월성동 777-2),638-6920,865,7,사용,등록,대구광역시 달서구 조암로6길 19,35.8264965,128.5231187
1949,200260,아니오,아니오,칠곡e-편한세상,칠곡대림e-편한세상,개별난방,아니오,예,북부안전팀,2008-11-14,,11 월,북구 칠곡중앙대로 598 (읍내동 491),313-7023,608,8,사용,등록,대구광역시 북구 칠곡중앙대로 598,35.94889914,128.5543875
1950,200261,아니오,아니오,율하휴먼시아5단지,율하휴먼시아5단지,개별난방,아니오,예,경산안전팀,2008-09-12,, 9 월,동구 율하서로 59 (율하동 1302),965-3391,860,12,사용,등록,대구광역시 동구 율하서로 59,35.863505,128.6907716
1951,200262,아니오,아니오,태왕아너스BEST,월성태왕아너스베스트,지역난방,아니오,예,서부안전팀,2008-07-31,, 7 월,달서구 월배로33길 117 (월성동 1329),634-3755,263,2,사용,등록,대구광역시 달서구 월배로33길 117,35.82047132,128.5255033
1952,200263,아니오,아니오,율하휴먼시아6단지,율하휴먼시아6단지,개별난방,아니오,예,경산안전팀,2008-10-23,,10 월,동구 안심로16길 45 (율하동 1461),963-5526,808,12,사용,등록,대구광역시 동구 안심로16길 45,35.86446796,128.6942038
1953,200264,아니오,아니오,본리롯데캐슬,본리롯데캐슬,지역난방,아니오,예,서부안전팀,2007-12-27,,12 월,달서구 대명천로 101 (본리동 193-3),653-6950,528,7,사용,등록,대구광역시 달서구 대명천로 101,35.83828157,128.5472699
1954,200265,아니오,아니오,수성아크로타워,대림수성아크로타워,개별난방,아니오,예,경산안전팀,2008-02-26,, 2 월,수성구 달구벌대로 2570 (만촌동 1039-4),746-1141,224,1,사용,등록,대구광역시 수성구 달구벌대로 2570,35.8583805,128.6441463
1955,200266,아니오,아니오,진량휴먼시아,경산진량주공,개별난방,아니오,예,경산안전팀,2008-10-21,,10 월,경산시 진량읍 금호강변로 830-3 (부기리 715),857-0258,458,6,사용,등록,경상북도 경산시 진량읍 금호강변로 830-3,35.90655066,128.8225873
1956,200267,아니오,아니오,강변코오롱하늘채,봉덕강변코오롱하늘채,개별난방,아니오,예,중부안전팀,2008-10-02,,10 월,남구 봉덕로 134 (봉덕동 862),476-0548,486,4,사용,등록,대구광역시 남구 봉덕로 134,35.84410367,128.6055591
1957,200268,아니오,아니오,래미안수성아파트,범어삼성대토(래미안수성아파트),개별난방,아니오,예,중부안전팀,2008-03-24,, 3 월,수성구 상록로 69 (범어동 2030),,467,5,사용,등록,대구광역시 수성구 상록로 69,35.86603808,128.6225211
1958,200269,아니오,아니오,아이프라임신매아파트,신매SD아이프라임,개별난방,아니오,예,경산안전팀,2008-10-01,,10 월,수성구 달구벌대로649길 14 (신매동 230),795-5552,309,6,사용,등록,대구광역시 수성구 달구벌대로649길 14,35.83892567,128.7123679
1959,200270,아니오,아니오,수성3가화성파크드림1단지,수성화성파크드림1단지,개별난방,아니오,예,중부안전팀,2009-10-27,,10 월,수성구 들안로60길 17 (수성동3가 130-1),754-5330,301,4,사용,등록,대구광역시 수성구 들안로60길 17,35.85755262,128.6195156
1960,200271,아니오,아니오,수성3가화성파크드림2단지,수성화성파크드림2단지,개별난방,아니오,예,중부안전팀,2009-10-27,,10 월,수성구 들안로60길 7 (수성동3가 275),754-5330,314,4,사용,등록,대구광역시 수성구 들안로60길 7,35.85831021,128.6180854
1961,200272,아니오,아니오,월성e-편한세상,월성e-편한세상,지역난방,아니오,예,서부안전팀,2009-08-24,, 8 월,달서구 조암남로 10 (월성동 536),639-5780,"1,097",8,사용,등록,대구광역시 달서구 조암남로 10,35.82308234,128.5322265
1962,200274,아니오,아니오,시지한신휴플러스,사월한신휴플러스,개별난방,아니오,예,경산안전팀,2013-09-25,, 9 월,수성구 달구벌대로669길 50 (사월동 645),,510,6,사용,등록,대구광역시 수성구 달구벌대로669길 50,35.83817641,128.7229893
1963,200275,아니오,아니오,율하휴먼시아7단지,율하휴먼시아7단지,개별난방,아니오,예,경산안전팀,2008-09-18,, 9 월,동구 안심로22길 55 (율하동 1464),961-1083,712,13,사용,등록,대구광역시 동구 안심로22길 55,35.86438804,128.6985184
1964,200276,아니오,아니오,범어SKVIEW,범어대공원SK뷰,개별난방,아니오,예,경산안전팀,2008-12-12,,12 월,수성구 범어로 73 (범어동 2235),743-0086,320,4,사용,등록,대구광역시 수성구 범어로 73,35.85587973,128.6353312
1965,200277,아니오,아니오,경산우방유쉘,옥곡우방유쉘,개별난방,아니오,예,경산안전팀,2009-10-22,,10 월,경산시 강변서로 111 (옥곡동 3-1),811-2020,297,3,사용,등록,경상북도 경산시 강변서로 111,35.81791317,128.731712
1966,200278,아니오,아니오,유성푸르나임르노블,신매유성푸르나임르노블,개별난방,아니오,예,경산안전팀,2009-03-30,, 3 월,수성구 달구벌대로 3308 (신매동 57-17),295-5717,119,1,사용,등록,대구광역시 수성구 달구벌대로 3308,35.83436639,128.7171735
1967,200279,아니오,아니오,범어역우방유쉘,범어역우방유쉘,개별난방,아니오,예,중부안전팀,2009-07-23,, 7 월,수성구 동대구로 345 (범어동 35-1),746-8648,292,1,사용,등록,대구광역시 수성구 동대구로 345,35.86145786,128.6256539
1968,200280,아니오,아니오,각산푸르지오2단지,각산푸르지오2단지,개별난방,아니오,예,경산안전팀,2009-01-13,, 1 월,동구 경안로 822 (각산동 400),965-5090,596,7,사용,등록,대구광역시 동구 경안로 822,35.87512415,128.716568
1969,200281,아니오,아니오,각산푸르지오1단지,각산푸르지오1단지,개별난방,아니오,예,경산안전팀,2009-01-09,, 1 월,동구 경안로 824 (각산동 425),965-5070,475,4,사용,등록,대구광역시 동구 경안로 824,35.8754127,128.7170724
1970,200283,아니오,아니오,동인동삼정그린코아아파트,동인삼정그린코아,개별난방,아니오,예,중부안전팀,2008-12-31,,12 월,중구 동덕로30길 53 (동인동4가 220),422-6116,174,1,사용,등록,대구광역시 중구 동덕로30길 53,35.86744637,128.6068912
1971,200284,아니오,아니오,범어롯데캐슬,범어롯데캐슬,개별난방,아니오,예,경산안전팀,2009-09-23,, 9 월,수성구 동대구로 300 (범어동 380),745-0379,219,4,사용,등록,대구광역시 수성구 동대구로 300,35.85631009,128.6265328
1972,200286,아니오,아니오,청라센트럴파크,남산휴먼시아2단지(청라센트럴파크),개별난방,아니오,예,중부안전팀,2008-10-06,,10 월,중구 달구벌대로 1970 (남산동 2991),427-2425,604,6,사용,등록,대구광역시 중구 달구벌대로 1970,35.86302896,128.5796473
1973,200287,아니오,아니오,SM안아주,율하경남모직안아주,개별난방,아니오,예,경산안전팀,2009-04-13,, 4 월,동구 안심로16길 29 (율하동 1228),963-0331,412,5,사용,등록,대구광역시 동구 안심로16길 29,35.8652611,128.6938259
1974,200288,아니오,아니오,동양아파트,신암동양맨션,개별난방,아니오,예,중부안전팀,2008-11-28,,11 월,동구 아양로8길 30 (신암동 184-5),953-0115,46,1,사용,등록,대구광역시 동구 아양로8길 30,35.87954211,128.6195399
1975,200289,아니오,아니오,화성파크드림이스트밸리,신천화성파크드림이스트밸리,개별난방,아니오,예,중부안전팀,2008-08-19,, 8 월,동구 송라로10길 34 (신천동 160-1),744-4348,447,4,사용,등록,대구광역시 동구 송라로10길 34,35.87150463,128.6227126
1976,200290,아니오,아니오,대구월배태영데시앙,월배태영데시앙,지역난방,아니오,예,서부안전팀,2009-01-08,, 1 월,달서구 조암남로 123 (대천동 497-2),643-5003,431,7,사용,등록,대구광역시 달서구 조암남로 123,35.8178531,128.5207128
1977,200291,아니오,아니오,수성화성파크드림,두산수성화성파크드림,개별난방,아니오,예,경산안전팀,2009-11-23,,11 월,수성구 용학로28길 8 (두산동 789),784-7897,373,4,사용,등록,대구광역시 수성구 용학로28길 8,35.82302537,128.6245181
1978,200292,아니오,아니오,신암청아람,신암청아람,개별난방,아니오,예,중부안전팀,2009-02-26,, 2 월,동구 신암로20길 39 (신암동 480),,665,7,사용,등록,대구광역시 동구 신암로20길 39,35.87929788,128.611698
1979,200294,아니오,아니오,대실역동화아이위시,죽곡동화아이워시,CES(집단에너지),아니오,예,서부안전팀,2008-08-14,, 8 월,달성군 다사읍 대실역북로 55 (매곡리 1540),584-7093,583,6,사용,등록,대구광역시 달성군 다사읍 대실역북로 55,35.86027125,128.4672304
1980,200295,아니오,아니오,사동휴먼시아2단지,사동휴먼시아2단지,개별난방,아니오,예,경산안전팀,2009-03-06,, 3 월,경산시 솔숲길 100 (평산동 695),801-3301,521,6,사용,등록,경상북도 경산시 솔숲길 100,35.80743966,128.7615976
1981,200296,아니오,아니오,율하센트럴파크8단지,율하휴먼시아8단지,개별난방,아니오,예,경산안전팀,2008-10-23,,10 월,동구 안심로22길 75 (율하동 1467),961-1412,253,7,사용,등록,대구광역시 동구 안심로22길 75,35.8642379,128.6997064
1982,200297,아니오,아니오,율하센트럴파크9단지,율하휴먼시아9단지,개별난방,아니오,예,경산안전팀,2008-10-27,,10 월,동구 안심로22길 76 (율하동 1448),961-1412,332,10,사용,등록,대구광역시 동구 안심로22길 76,35.86294056,128.7003193
1983,200298,아니오,아니오,율하리버파크,율하휴먼시아11단지,개별난방,아니오,예,경산안전팀,2008-10-30,,10 월,동구 율하동로 19 (율하동 1412),961-1412,486,12,사용,등록,대구광역시 동구 율하동로 19,35.86105669,128.6993803
1984,200299,아니오,아니오,평리롯데캐슬,평리롯데캐슬,열병합(Co-gen),아니오,예,서부안전팀,2009-08-31,, 8 월,서구 국채보상로 316 (평리동 1676),554-7100,"1,281",17,사용,등록,대구광역시 서구 국채보상로 316,35.87047695,128.5652447
1985,200300,아니오,아니오,신천청아람,신천청아람,개별난방,아니오,예,중부안전팀,2009-09-29,, 9 월,동구 송라로14길 132 (신천동 200-1),743-0129,490,5,사용,등록,대구광역시 동구 송라로14길 132,35.87336309,128.621501
1986,200301,아니오,아니오,2차대성빌라,지저대성빌라,개별난방,아니오,예,경산안전팀,2008-12-12,,12 월,동구 해동로 97-1 (지저동 871-5),,16,2,사용,등록,대구광역시 동구 해동로 97-1,35.89072513,128.6417403
1987,200302,예,아니오,무열마을,,개별난방,아니오,아니오,,,,,수성구 무열로 56 (만촌동 599-1),,80,2,사용,미등록,대구광역시 수성구 무열로 56,35.86323418,128.6499649
1988,200304,아니오,아니오,상인KCC스위첸,상인역KCC스위첸,지역난방,아니오,예,서부안전팀,2009-09-02,, 9 월,달서구 월배로39길 26 (상인동 95),638-1253~4,293,3,사용,등록,대구광역시 달서구 월배로39길 26,35.82014392,128.5327184
1989,200305,아니오,아니오,본리2차롯데캐슬,본리2차롯데캐슬,지역난방,아니오,예,서부안전팀,2008-06-10,, 6 월,달서구 대명천로 119 (본리동 196-1),655-9200,473,6,사용,등록,대구광역시 달서구 대명천로 119,35.83914509,128.5450218
1990,200306,아니오,아니오,이안월배아파트,월배이안,지역난방,아니오,예,서부안전팀,2009-09-21,, 9 월,달서구 조암남로 116 (대천동 326-1),643-8200,400,5,사용,등록,대구광역시 달서구 조암남로 116,35.81954949,128.5196616
1991,200307,아니오,아니오,현대아파트,신천현대맨션,개별난방,아니오,예,중부안전팀,2009-01-13,, 1 월,동구 송라로 59 (신천동 739-1),,36,1,사용,등록,대구광역시 동구 송라로 59,35.87236385,128.6185573
1992,200308,아니오,아니오,사동휴먼시아1단지,사동휴먼시아1단지,개별난방,아니오,예,경산안전팀,2009-06-30,, 6 월,경산시 백자로10길 57 (사동 180),801-4100,896,10,사용,등록,경상북도 경산시 백자로10길 57,35.80851366,128.7596408
1993,200309,아니오,아니오,내당월성아파트,내당월성,개별난방,아니오,예,서부안전팀,2009-02-27,, 2 월,서구 달구벌대로371길 45 (내당동 11-50),,40,1,사용,등록,대구광역시 서구 달구벌대로371길 45,35.86507005,128.5669732
1994,200310,아니오,아니오,대구범어삼성쉐르빌,범어삼성쉐르빌,개별난방,아니오,예,경산안전팀,2009-12-21,,12 월,수성구 청호로 426 (범어동 77-7),742-0079,213,3,사용,등록,대구광역시 수성구 청호로 426,35.85508621,128.6408103
1995,200311,아니오,아니오,각산태영데시앙,각산태영데시앙,개별난방,아니오,예,경산안전팀,2009-08-14,, 8 월,동구 반야월북로 123 (각산동 905),965-3600,839,9,사용,등록,대구광역시 동구 반야월북로 123,35.87371598,128.7106046
1996,200312,아니오,아니오,율하휴먼시아15단지,율하휴먼시아15단지,개별난방,아니오,예,경산안전팀,2009-09-07,, 9 월,동구 금호강변로3길 9 (율하동 1099),965-2772,457,6,사용,등록,대구광역시 동구 금호강변로3길 9,35.86936808,128.6905409
1997,200313,아니오,아니오,프로피아지잼오피스텔,,개별난방,아니오,아니오,,,,,수성구 상화로 131-17 (두산동 87-3),,,,사용,미등록,대구광역시 수성구 상화로 131-17,35.83707361,128.6215518
1998,200314,아니오,아니오,월드마크웨스트엔드,월드마크웨스트앤드,개별난방,아니오,예,서부안전팀,2010-05-11,, 5 월,달서구 와룡로 169 (감삼동 461),,994,7,사용,등록,대구광역시 달서구 와룡로 169,35.84900041,128.5358111
1999,200315,아니오,아니오,중방e-편한세상1단지,중방대림e-편한세상1단지,개별난방,아니오,예,경산안전팀,2009-11-23,,11 월,경산시 대학로32길 12 (중방동 893),802-5600,452,6,사용,등록,경상북도 경산시 대학로32길 12,35.8326525,128.7386065
2000,200316,아니오,아니오,중방e-편한세상2단지,중방대림e-편한세상2단지,개별난방,아니오,예,경산안전팀,2009-11-23,,11 월,경산시 대학로28길 31 (중방동 894),802-5600,463,6,사용,등록,경상북도 경산시 대학로28길 31,35.83086477,128.7389532
2001,200317,아니오,아니오,시지월드메르디앙,시지월드메르디앙,개별난방,아니오,예,경산안전팀,2009-04-21,, 4 월,수성구 천을로 70 (시지동 41),795-0121,603,6,사용,등록,대구광역시 수성구 천을로 70,35.84428188,128.6978578
2002,200318,아니오,아니오,중방e-편한세상3단지,중방e-편한세상3단지,개별난방,아니오,예,경산안전팀,2009-11-02,,11 월,경산시 경안로56길 14 (중방동 895),802-5600,562,7,사용,등록,경상북도 경산시 경안로56길 14,35.83120156,128.7357377
2003,200319,아니오,아니오,신서화성파크드림,신서화성파크드림,개별난방,아니오,예,경산안전팀,2009-12-21,,12 월,동구 반야월북로 221 (신서동 828),965-0934,934,8,사용,등록,대구광역시 동구 반야월북로 221,35.87329176,128.7220468
2004,200320,아니오,아니오,수성SK리더스뷰,수성SK리더스뷰,열병합(Co-gen),아니오,예,중부안전팀,2010-09-02,, 9 월,수성구 동대구로 95 (두산동 113),,788,7,사용,등록,대구광역시 수성구 동대구로 95,35.83949425,128.6234165
2005,200321,아니오,아니오,율하휴먼시아10단지,율하휴먼시아10단지,개별난방,아니오,예,경산안전팀,2010-04-30,, 4 월,동구 율하동로8길 16 (율하동 1621),,976,16,사용,등록,대구광역시 동구 율하동로8길 16,35.86119478,128.7027748
2006,200322,아니오,아니오,복현블루밍브라운스톤명문세가아파트,복현명문세가1단지(블루밍브라운스톤),개별난방,아니오,예,중부안전팀,2011-03-21,, 3 월,북구 복현로 71 (복현동 234-5),,336,7,사용,등록,대구광역시 북구 복현로 71,35.89736683,128.6238176
2007,200323,아니오,아니오,대현한신휴플러스,대현휴먼시아,개별난방,아니오,예,중부안전팀,2010-07-01,, 7 월,북구 대현남로 25 (대현동 531),,751,8,사용,등록,대구광역시 북구 대현남로 25,35.88218095,128.6052453
2008,200324,아니오,아니오,SD아이프라임강북,강북SD아이프라임,개별난방,아니오,예,북부안전팀,2010-03-31,, 3 월,북구 칠곡중앙대로125길 7 (읍내동 1448),,573,6,사용,등록,대구광역시 북구 칠곡중앙대로125길 7,35.95058661,128.5521115
2009,200325,아니오,아니오,73신암시영아파트,73신암시영,개별난방,아니오,예,중부안전팀,2009-09-10,, 9 월,동구 신암남로 11 (신암동 187-5),942-8726,76,2,사용,미등록,대구광역시 동구 신암남로 11,,
2010,200326,아니오,아니오,래미안웰리스트1단지아파트,봉덕래미안1단지(웰리스트),개별난방,아니오,예,중부안전팀,2010-03-31,, 3 월,남구 효성중앙길 82 (봉덕동 1632),,270,4,사용,등록,대구광역시 남구 효성중앙길 82,35.83624331,128.6047687
2011,200327,아니오,아니오,래미안웰리스트2단지아파트,봉덕래미안2단지(웰리스트),개별난방,아니오,예,중부안전팀,2010-03-31,, 3 월,남구 효성중앙길 81 (봉덕동 1631),,201,3,사용,등록,대구광역시 남구 효성중앙길 81,35.83655971,128.6047373
2012,200329,예,아니오,황금청구빌라,,개별난방,아니오,아니오,,,,,수성구 동대구로29길 46-1 (황금동 838-3),,2,1,사용,등록,대구광역시 수성구 동대구로29길 46-1,35.84274928,128.6226906
2013,200330,예,아니오,황금청구빌라,,개별난방,아니오,아니오,,,,,수성구 동대구로29길 46 (황금동 838-13),,4,1,사용,등록,대구광역시 수성구 동대구로29길 46,35.84274671,128.6229404
2014,200331,예,아니오,성당우방아파트,,개별난방,아니오,아니오,,,,,달서구 구마로 171 (본리동 215-1),624-0211,135,3,사용,등록,대구광역시 달서구 구마로 171,35.83760177,128.5468776
2015,200332,아니오,아니오,한우아파트,화원한우,개별난방,아니오,예,서부안전팀,2009-11-06,,11 월,달성군 화원읍 비슬로 2679 (구라리 1734-2),632-1057,360,7,사용,등록,대구광역시 달성군 화원읍 비슬로 2679,35.80865968,128.5078435
2016,200333,아니오,아니오,월성상가아파트,대명월성상가,개별난방,아니오,예,중부안전팀,2009-12-10,,12 월,남구 대명서로 151 (대명동 1582-3),,24,1,사용,등록,대구광역시 남구 대명서로 151,35.83433245,128.5573439
2017,200334,아니오,아니오,매천화성파크드림,매천화성파크드림,개별난방,아니오,예,북부안전팀,2010-10-13,,10 월,북구 매전로 17 (매천동 673),,500,7,사용,등록,대구광역시 북구 매전로 17,35.90926194,128.5426192
2018,200335,아니오,아니오,경북대학교교수아파트,경북대학교교수아파트,개별난방,아니오,예,중부안전팀,2010-01-14,, 1 월,북구 대학로 80 (산격동 1370-1),950-6946,90,1,사용,등록,대구광역시 북구 대학로 80,35.89022621,128.6106866
2019,200336,아니오,아니오,율하리버파크뷰,율하휴먼시아12단지,개별난방,아니오,예,경산안전팀,2010-06-24,, 6 월,동구 금호강변로 315 (율하동 1410),,442,10,사용,등록,대구광역시 동구 금호강변로 315,35.86062395,128.6974261
2020,200338,아니오,아니오,양우내안애아파트,산격양우내안에,개별난방,아니오,예,북부안전팀,2009-11-16,,11 월,북구 동북로 131 (산격동 1838),384-1505,355,3,사용,등록,대구광역시 북구 동북로 131,35.90135932,128.6081847
2021,200339,아니오,아니오,서재휴먼시아,서재휴먼시아,개별난방,아니오,예,서부안전팀,2010-04-26,, 4 월,달성군 다사읍 서재로14길 2 (서재리 486),,757,8,사용,등록,대구광역시 달성군 다사읍 서재로14길 2,35.86894562,128.4976565
2022,200340,아니오,아니오,범어STXKAN,STX KAN아파트,개별난방,아니오,예,중부안전팀,2010-07-30,, 7 월,수성구 범어천로 107 (범어동 800-3),,299,4,사용,등록,대구광역시 수성구 범어천로 107,35.85687832,128.6217664
2023,200341,아니오,아니오,달성화성파크드림,달성2차청아람(화성파크드림),개별난방,아니오,예,서부안전팀,2010-12-06,,12 월,달성군 구지면 과학마을로2길 6 (응암리 1178),,"1,228",13,사용,등록,대구광역시 달성군 구지면 과학마을로2길 6,35.65408718,128.4150695
2024,200342,아니오,아니오,신천역센트럴리버파크,신천휴먼시아5단지(센트럴리버파크),개별난방,아니오,예,중부안전팀,2011-01-24,, 1 월,동구 동부로 26 (신천동 621),,785,9,사용,등록,대구광역시 동구 동부로 26,35.87212289,128.6155589
2025,200343,아니오,아니오,신천휴먼시아6단지,신천휴먼시아6단지,개별난방,아니오,예,중부안전팀,2010-11-05,,11 월,동구 송라로11길 39 (신천동 622),,550,5,사용,등록,대구광역시 동구 송라로11길 39,35.87096849,128.617445
2026,200344,아니오,아니오,다산휴먼시아3단지,고령다산휴먼시아3단지,개별난방,아니오,예,서부안전팀,2010-11-16,,11 월,고령군 다산면 평리6길 30 (곽촌리 357),,474,6,사용,등록,경상북도 고령군 다산면 평리6길 30,35.82909726,128.452505
2027,200345,아니오,아니오,상인화성파크드림1단지아파트,상인화성파크드림1단지,지역난방,아니오,예,서부안전팀,2010-02-22,, 2 월,달서구 송현로7길 10 (상인동 1596),,"1,069",14,사용,등록,대구광역시 달서구 송현로7길 10,35.82228808,128.5474452
2028,200346,아니오,아니오,상인화성파크드림2단지아파트,상인화성파크드림2단지,지역난방,아니오,예,서부안전팀,2010-02-19,, 2 월,달서구 송현로7길 9 (상인동 1597),,"1,351",13,사용,등록,대구광역시 달서구 송현로7길 9,35.82109019,128.5494183
2029,200347,아니오,아니오,대구상인푸르지오,상인대우푸르지오,지역난방,아니오,예,서부안전팀,2010-01-25,, 1 월,달서구 상화로 235 (상인동 1598),,698,6,사용,등록,대구광역시 달서구 상화로 235,35.81037446,128.5399597
2030,200348,아니오,아니오,진천역계룡리슈빌,진천역계룡리슈빌,개별난방,아니오,예,서부안전팀,2011-06-08,, 6 월,달서구 진천로 77 (진천동 602),,810,9,사용,등록,대구광역시 달서구 진천로 77,35.81577174,128.5224063
